# time,id,x
301.48,0,10.56518595434947
301.48,1,3.5650985607249432
301.48,3,19.565629690700998
301.48,2,-13.43495500611483
301.5,2,-13.354955006114832
301.5,1,3.6450985607249424
301.5,0,10.645185954349468
301.5,3,19.645629690700996
301.54,1,3.805098560724941
301.54,2,-13.194955006114835
301.54,3,19.805629690700993
301.54,0,10.805185954349465
301.56,3,19.88562969070099
301.56,1,3.88509856072494
301.56,0,10.885185954349463
301.56,2,-13.114955006114837
301.6,3,20.045629690700988
301.6,2,-12.95495500611484
301.6,1,4.045098560724939
301.6,0,11.04518595434946
301.62,1,4.125098560724939
301.62,2,-12.874955006114842
301.62,0,11.125185954349458
301.62,3,20.125629690700986
301.66,2,-12.714955006114845
301.66,3,20.285629690700983
301.66,1,4.285098560724939
301.66,0,11.285185954349455
301.68,1,4.365098560724939
301.68,3,20.36562969070098
301.68,0,11.365185954349453
301.68,2,-12.634955006114847
301.7,2,-12.554955006114849
301.7,3,20.44562969070098
301.7,0,11.445185954349451
301.7,1,4.445098560724939
301.72,0,11.52518595434945
301.72,1,4.525098560724939
301.72,2,-12.47495500611485
301.72,3,20.525629690700978
301.74,1,4.605098560724939
301.74,2,-12.394955006114852
301.74,0,11.605185954349448
301.74,3,20.605629690700976
301.76,1,4.685098560724939
301.76,0,11.685185954349446
301.76,2,-12.314955006114854
301.76,3,20.685629690700974
301.8,1,4.8450985607249395
301.8,3,20.84562969070097
301.8,2,-12.154955006114857
301.8,0,11.845185954349443
301.82,1,4.92509856072494
301.82,2,-12.074955006114859
301.82,3,20.92562969070097
301.82,0,11.925185954349441
301.86,0,12.085185954349438
301.86,2,-11.914955006114862
301.86,1,5.08509856072494
301.86,3,21.085629690700966
301.88,0,12.165185954349436
301.88,1,5.16509856072494
301.88,2,-11.834955006114864
301.88,3,21.165629690700964
301.92,3,21.32562969070096
301.92,0,12.325185954349433
301.92,1,5.32509856072494
301.92,2,-11.674955006114867
301.94,0,12.405185954349431
301.94,2,-11.59495500611487
301.94,3,21.40562969070096
301.94,1,5.40509856072494
301.98,0,12.565185954349428
301.98,3,21.565629690700955
301.98,1,5.56509856072494
301.98,2,-11.434955006114873
302,2,-11.354955006114874
302,0,12.645185954349426
302,3,21.645629690700954
302,1,5.64509856072494
302.04,1,5.80509856072494
302.04,3,21.80562969070095
302.04,2,-11.194955006114878
302.04,0,12.805185954349422
302.06,2,-11.11495500611488
302.06,0,12.88518595434942
302.06,3,21.88562969070095
302.06,1,5.88509856072494
302.1,3,22.045629690700945
302.1,2,-10.954955006114883
302.1,1,6.045098560724941
302.1,0,13.045185954349417
302.12,2,-10.874955006114885
302.12,1,6.125098560724941
302.12,0,13.125185954349416
302.12,3,22.125629690700944
302.16,0,13.285185954349412
302.16,3,22.28562969070094
302.16,1,6.285098560724941
302.16,2,-10.714955006114888
302.18,3,22.36562969070094
302.18,2,-10.63495500611489
302.18,1,6.365098560724941
302.18,0,13.36518595434941
302.2,1,6.445098560724941
302.2,3,22.445629690700937
302.2,0,13.445185954349409
302.2,2,-10.554955006114891
302.22,2,-10.474955006114893
302.22,3,22.525629690700935
302.22,0,13.525185954349407
302.22,1,6.525098560724941
302.24,3,22.605629690700933
302.24,0,13.605185954349405
302.24,1,6.605098560724941
302.24,2,-10.394955006114895
302.26,3,22.68562969070093
302.26,0,13.685185954349404
302.26,1,6.685098560724941
302.26,2,-10.314955006114896
302.3,1,6.845098560724941
302.3,3,22.845629690700928
302.3,2,-10.1549550061149
302.3,0,13.8451859543494
302.32,0,13.925185954349399
302.32,1,6.925098560724941
302.32,2,-10.074955006114902
302.32,3,22.925629690700926
302.36,3,23.085629690700923
302.36,1,7.0850985607249415
302.36,0,14.085185954349395
302.36,2,-9.914955006114905
302.38,2,-9.834955006114907
302.38,3,23.16562969070092
302.38,0,14.165185954349393
302.38,1,7.165098560724942
302.42,1,7.325098560724942
302.42,2,-9.67495500611491
302.42,3,23.325629690700918
302.42,0,14.32518595434939
302.44,3,23.405629690700916
302.44,1,7.405098560724942
302.44,2,-9.594955006114912
302.44,0,14.405185954349388
302.48,0,14.565185954349385
302.48,1,7.565098560724942
302.48,2,-9.434955006114915
302.48,3,23.565629690700913
302.5,2,-9.354955006114917
302.5,1,7.645098560724942
302.5,0,14.645185954349383
302.5,3,23.64562969070091
302.54,0,14.80518595434938
302.54,1,7.805098560724942
302.54,2,-9.19495500611492
302.54,3,23.805629690700908
302.56,1,7.885098560724942
302.56,3,23.885629690700906
302.56,0,14.885185954349378
302.56,2,-9.114955006114922
302.6,3,24.045629690700903
302.6,0,15.045185954349375
302.6,1,8.045098560724941
302.6,2,-8.954955006114925
302.62,2,-8.874955006114927
302.62,1,8.12509856072494
302.62,0,15.125185954349373
302.62,3,24.1256296907009
302.66,3,24.285629690700897
302.66,1,8.285098560724936
302.66,2,-8.71495500611493
302.66,0,15.28518595434937
302.68,1,8.365098560724935
302.68,0,15.365185954349368
302.68,3,24.365629690700896
302.68,2,-8.634955006114932
302.7,3,24.445629690700894
302.7,1,8.445098560724933
302.7,0,15.445185954349366
302.7,2,-8.554955006114934
302.72,1,8.525098560724931
302.72,3,24.525629690700892
302.72,0,15.525185954349364
302.72,2,-8.474955006114936
302.74,2,-8.394955006114937
302.74,3,24.60562969070089
302.74,1,8.60509856072493
302.74,0,15.605185954349363
302.76,3,24.68562969070089
302.76,0,15.685185954349361
302.76,1,8.685098560724928
302.76,2,-8.314955006114939
302.8,3,24.845629690700886
302.8,0,15.845185954349358
302.8,2,-8.154955006114943
302.8,1,8.845098560724924
302.82,2,-8.074955006114944
302.82,0,15.925185954349356
302.82,1,8.925098560724923
302.82,3,24.925629690700884
302.86,2,-7.914955006114945
302.86,3,25.08562969070088
302.86,1,9.08509856072492
302.86,0,16.085185954349352
302.88,1,9.165098560724918
302.88,0,16.16518595434935
302.88,2,-7.834955006114945
302.88,3,25.16562969070088
302.92,2,-7.674955006114945
302.92,0,16.325185954349347
302.92,1,9.325098560724914
302.92,3,25.325629690700875
302.94,3,25.405629690700874
302.94,2,-7.594955006114945
302.94,1,9.405098560724912
302.94,0,16.405185954349346
302.98,1,9.565098560724909
302.98,2,-7.4349550061149445
302.98,3,-25.43437030929913
302.98,0,16.565185954349342
303,2,-7.3549550061149445
303,1,9.645098560724907
303,3,-25.35437030929913
303,0,16.64518595434934
303.04,3,-25.194370309299135
303.04,0,16.805185954349337
303.04,2,-7.194955006114944
303.04,1,9.805098560724904
303.06,0,16.885185954349335
303.06,3,-25.114370309299137
303.06,2,-7.114955006114944
303.06,1,9.885098560724902
303.1,3,-24.95437030929914
303.1,0,17.045185954349332
303.1,2,-6.954955006114944
303.1,1,10.045098560724899
303.12,2,-6.874955006114944
303.12,0,17.12518595434933
303.12,3,-24.87437030929914
303.12,1,10.125098560724897
303.16,2,-6.714955006114944
303.16,3,-24.714370309299145
303.16,0,17.285185954349327
303.16,1,10.285098560724894
303.18,3,-24.634370309299147
303.18,1,10.365098560724892
303.18,0,17.365185954349325
303.18,2,-6.634955006114944
303.2,3,-24.55437030929915
303.2,0,17.445185954349324
303.2,2,-6.554955006114944
303.2,1,10.44509856072489
303.22,3,-24.47437030929915
303.22,1,10.525098560724889
303.22,0,17.525185954349322
303.22,2,-6.474955006114944
303.24,1,10.605098560724887
303.24,0,17.60518595434932
303.24,3,-24.394370309299152
303.24,2,-6.394955006114944
303.26,2,-6.3149550061149435
303.26,3,-24.314370309299154
303.26,0,17.68518595434932
303.26,1,10.685098560724885
303.3,0,17.845185954349315
303.3,3,-24.154370309299157
303.3,2,-6.154955006114943
303.3,1,10.845098560724882
303.32,2,-6.074955006114943
303.32,3,-24.07437030929916
303.32,1,10.92509856072488
303.32,0,17.925185954349313
303.36,1,11.085098560724877
303.36,2,-5.914955006114943
303.36,3,-23.914370309299162
303.36,0,18.08518595434931
303.38,2,-5.834955006114943
303.38,0,18.165185954349308
303.38,3,-23.834370309299164
303.38,1,11.165098560724875
303.42,3,-23.674370309299167
303.42,2,-5.674955006114943
303.42,1,11.325098560724872
303.42,0,18.325185954349305
303.44,3,-23.59437030929917
303.44,0,18.405185954349303
303.44,2,-5.594955006114943
303.44,1,11.40509856072487
303.48,2,-5.434955006114943
303.48,0,18.5651859543493
303.48,3,-23.434370309299172
303.48,1,11.565098560724866
303.5,0,18.645185954349298
303.5,3,-23.354370309299174
303.5,2,-5.354955006114943
303.5,1,11.645098560724865
303.54,2,-5.1949550061149425
303.54,3,-23.194370309299178
303.54,0,18.805185954349295
303.54,1,11.805098560724861
303.56,2,-5.1149550061149425
303.56,3,-23.11437030929918
303.56,0,18.885185954349293
303.56,1,11.88509856072486
303.6,0,19.04518595434929
303.6,2,-4.954955006114942
303.6,3,-22.954370309299183
303.6,1,12.045098560724856
303.62,0,19.125185954349288
303.62,2,-4.874955006114942
303.62,1,12.125098560724854
303.62,3,-22.874370309299184
303.66,0,19.285185954349284
303.66,3,-22.714370309299188
303.66,1,12.285098560724851
303.66,2,-4.714955006114942
303.68,0,19.365185954349283
303.68,1,12.36509856072485
303.68,2,-4.634955006114942
303.68,3,-22.63437030929919
303.7,0,19.44518595434928
303.7,2,-4.554955006114942
303.7,3,-22.55437030929919
303.7,1,12.445098560724848
303.72,0,19.52518595434928
303.72,3,-22.474370309299193
303.72,1,12.525098560724846
303.72,2,-4.474955006114942
303.74,2,-4.394955006114942
303.74,3,-22.394370309299195
303.74,0,19.605185954349277
303.74,1,12.605098560724844
303.76,1,12.685098560724843
303.76,0,19.685185954349276
303.76,3,-22.314370309299196
303.76,2,-4.314955006114942
303.8,3,-22.1543703092992
303.8,0,19.845185954349272
303.8,1,12.84509856072484
303.8,2,-4.154955006114942
303.82,0,19.92518595434927
303.82,2,-4.0749550061149415
303.82,3,-22.0743703092992
303.82,1,12.925098560724837
303.86,1,13.085098560724834
303.86,0,20.085185954349267
303.86,3,-21.914370309299205
303.86,2,-3.9149550061149427
303.88,3,-21.834370309299207
303.88,0,20.165185954349266
303.88,2,-3.8349550061149436
303.88,1,13.165098560724832
303.92,2,-3.674955006114945
303.92,3,-21.67437030929921
303.92,0,20.325185954349262
303.92,1,13.325098560724829
303.94,3,-21.59437030929921
303.94,2,-3.594955006114946
303.94,1,13.405098560724827
303.94,0,20.40518595434926
303.98,0,20.565185954349257
303.98,1,13.565098560724824
303.98,2,-3.4349550061149476
303.98,3,-21.434370309299215
304,2,-3.3549550061149485
304,3,-21.354370309299217
304,0,20.645185954349255
304,1,13.645098560724822
304.04,1,13.805098560724819
304.04,0,20.805185954349252
304.04,3,-21.19437030929922
304.04,2,-3.19495500611495
304.06,0,20.88518595434925
304.06,2,-3.114955006114951
304.06,1,13.885098560724817
304.06,3,-21.114370309299222
304.1,0,21.045185954349247
304.1,1,14.045098560724814
304.1,3,-20.954370309299225
304.1,2,-2.9549550061149525
304.12,3,-20.874370309299227
304.12,1,14.125098560724812
304.12,2,-2.8749550061149534
304.12,0,21.125185954349245
304.16,2,-2.714955006114955
304.16,0,21.28518595434924
304.16,1,14.285098560724808
304.16,3,-20.71437030929923
304.18,3,-20.634370309299232
304.18,1,14.365098560724807
304.18,0,21.36518595434924
304.18,2,-2.634955006114956
304.2,3,-20.554370309299234
304.2,2,-2.5549550061149566
304.2,1,14.445098560724805
304.2,0,21.44518595434924
304.22,0,21.525185954349237
304.22,2,-2.4749550061149574
304.22,3,-20.474370309299236
304.22,1,14.525098560724803
304.24,0,21.605185954349235
304.24,1,14.605098560724802
304.24,2,-2.3949550061149583
304.24,3,-20.394370309299237
304.26,3,-20.31437030929924
304.26,2,-2.314955006114959
304.26,0,21.685185954349233
304.26,1,14.6850985607248
304.3,0,21.84518595434923
304.3,1,14.845098560724796
304.3,3,-20.154370309299242
304.3,2,-2.1549550061149607
304.32,2,-2.0749550061149615
304.32,0,21.925185954349228
304.32,1,14.925098560724795
304.32,3,-20.074370309299244
304.36,1,15.085098560724791
304.36,3,-19.914370309299247
304.36,0,22.085185954349225
304.36,2,-1.9149550061149625
304.38,1,15.16509856072479
304.38,0,22.165185954349223
304.38,3,-19.83437030929925
304.38,2,-1.8349550061149629
304.42,1,15.325098560724786
304.42,2,-1.6749550061149636
304.42,0,22.32518595434922
304.42,3,-19.674370309299253
304.44,2,-1.594955006114964
304.44,1,15.405098560724785
304.44,0,22.405185954349218
304.44,3,-19.594370309299254
304.48,3,-19.434370309299258
304.48,2,-1.4349550061149647
304.48,0,22.565185954349214
304.48,1,15.565098560724781
304.5,1,15.64509856072478
304.5,0,22.645185954349213
304.5,2,-1.354955006114965
304.5,3,-19.35437030929926
304.54,3,-19.194370309299263
304.54,2,-1.1949550061149659
304.54,1,15.805098560724776
304.54,0,22.80518595434921
304.56,3,-19.114370309299265
304.56,0,22.885185954349208
304.56,2,-1.1149550061149662
304.56,1,15.885098560724774
304.6,2,-0.954955006114967
304.6,0,23.045185954349204
304.6,3,-18.954370309299268
304.6,1,16.04509856072477
304.62,2,-0.8749550061149673
304.62,3,-18.87437030929927
304.62,0,23.125185954349202
304.62,1,16.12509856072477
304.66,0,23.2851859543492
304.66,3,-18.714370309299273
304.66,1,16.285098560724766
304.66,2,-0.7149550061149681
304.68,2,-0.6349550061149685
304.68,0,23.365185954349197
304.68,1,16.365098560724764
304.68,3,-18.634370309299275
304.7,1,16.445098560724762
304.7,3,-18.554370309299276
304.7,0,23.445185954349196
304.7,2,-0.5549550061149688
304.72,3,-18.474370309299278
304.72,2,-0.47495500611496927
304.72,1,16.52509856072476
304.72,0,23.525185954349194
304.74,1,16.60509856072476
304.74,3,-18.39437030929928
304.74,0,23.605185954349192
304.74,2,-0.39495500611496975
304.76,1,16.685098560724757
304.76,0,23.68518595434919
304.76,2,-0.31495500611497024
304.76,3,-18.31437030929928
304.8,1,16.845098560724754
304.8,2,-0.1549550061149712
304.8,0,23.845185954349187
304.8,3,-18.154370309299285
304.82,2,-0.07495500611497169
304.82,1,16.925098560724752
304.82,3,-18.074370309299287
304.82,0,23.925185954349185
304.86,0,24.085185954349182
304.86,2,0.08504499388502734
304.86,3,-17.91437030929929
304.86,1,17.08509856072475
304.88,0,24.16518595434918
304.88,1,17.165098560724747
304.88,3,-17.834370309299292
304.88,2,0.16504499388502686
304.92,2,0.3250449938850259
304.92,3,-17.674370309299295
304.92,0,24.325185954349177
304.92,1,17.325098560724744
304.94,2,0.4050449938850254
304.94,1,17.405098560724742
304.94,3,-17.594370309299297
304.94,0,24.405185954349175
304.98,0,24.56518595434917
304.98,1,17.56509856072474
304.98,2,0.5650449938850244
304.98,3,-17.4343703092993
305,0,24.64518595434917
305,2,0.645044993885024
305,1,17.645098560724737
305,3,-17.354370309299302
305.04,1,17.805098560724733
305.04,2,0.8050449938850233
305.04,3,-17.194370309299305
305.04,0,24.805185954349167
305.06,1,17.88509856072473
305.06,3,-17.114370309299307
305.06,2,0.8850449938850229
305.06,0,24.885185954349165
305.1,1,18.04509856072473
305.1,2,1.0450449938850221
305.1,3,-16.95437030929931
305.1,0,25.04518595434916
305.12,1,18.125098560724727
305.12,3,-16.874370309299312
305.12,0,25.12518595434916
305.12,2,1.1250449938850218
305.16,0,25.285185954349156
305.16,1,18.285098560724723
305.16,2,1.285044993885021
305.16,3,-16.714370309299316
305.18,3,-16.634370309299317
305.18,1,18.36509856072472
305.18,0,25.365185954349155
305.18,2,1.3650449938850207
305.2,2,1.4450449938850203
305.2,0,25.445185954349153
305.2,3,-16.55437030929932
305.2,1,18.44509856072472
305.22,1,18.525098560724718
305.22,3,-16.47437030929932
305.22,2,1.52504499388502
305.22,0,-25.47481404565085
305.24,0,-25.39481404565085
305.24,1,18.605098560724716
305.24,2,1.6050449938850195
305.24,3,-16.394370309299322
305.26,1,18.685098560724715
305.26,0,-25.314814045650852
305.26,3,-16.314370309299324
305.26,2,1.6850449938850192
305.3,2,1.8450449938850184
305.3,1,18.84509856072471
305.3,3,-16.154370309299328
305.3,0,-25.154814045650856
305.32,2,1.925044993885018
305.32,3,-16.07437030929933
305.32,0,-25.074814045650857
305.32,1,18.92509856072471
305.36,1,19.085098560724706
305.36,3,-15.914370309299333
305.36,0,-24.91481404565086
305.36,2,2.085044993885017
305.38,0,-24.834814045650862
305.38,2,2.165044993885016
305.38,3,-15.834370309299334
305.38,1,19.165098560724704
305.42,0,-24.674814045650866
305.42,3,-15.674370309299338
305.42,2,2.3250449938850144
305.42,1,19.3250985607247
305.44,0,-24.594814045650867
305.44,3,-15.59437030929934
305.44,1,19.4050985607247
305.44,2,2.4050449938850136
305.48,0,-24.43481404565087
305.48,3,-15.434370309299343
305.48,2,2.565044993885012
305.48,1,19.565098560724696
305.5,3,-15.354370309299345
305.5,2,2.645044993885011
305.5,1,19.645098560724694
305.5,0,-24.354814045650873
305.54,0,-24.194814045650876
305.54,1,19.80509856072469
305.54,3,-15.194370309299348
305.54,2,2.8050449938850095
305.56,1,19.88509856072469
305.56,3,-15.11437030929935
305.56,0,-24.114814045650878
305.56,2,2.8850449938850087
305.6,3,-14.954370309299353
305.6,0,-23.95481404565088
305.6,1,20.045098560724686
305.6,2,3.045044993885007
305.62,2,3.1250449938850062
305.62,1,20.125098560724684
305.62,3,-14.874370309299355
305.62,0,-23.874814045650883
305.66,3,-14.714370309299358
305.66,2,3.2850449938850046
305.66,1,20.28509856072468
305.66,0,-23.714814045650886
305.68,3,-14.63437030929936
305.68,2,3.3650449938850038
305.68,1,20.36509856072468
305.68,0,-23.634814045650888
305.7,0,-23.55481404565089
305.7,2,3.445044993885003
305.7,1,20.445098560724677
305.7,3,-14.554370309299362
305.72,0,-23.47481404565089
305.72,1,20.525098560724675
305.72,3,-14.474370309299363
305.72,2,3.525044993885002
305.74,3,-14.394370309299365
305.74,1,20.605098560724674
305.74,2,3.6050449938850013
305.74,0,-23.394814045650893
305.76,2,3.6850449938850005
305.76,3,-14.314370309299367
305.76,1,20.685098560724672
305.76,0,-23.314814045650895
305.8,2,3.845044993884999
305.8,1,20.84509856072467
305.8,3,-14.15437030929937
305.8,0,-23.154814045650898
305.82,0,-23.0748140456509
305.82,2,3.925044993884998
305.82,1,20.925098560724667
305.82,3,-14.074370309299372
305.86,1,21.085098560724663
305.86,2,4.085044993884997
305.86,0,-22.914814045650903
305.86,3,-13.914370309299375
305.88,1,21.165098560724662
305.88,3,-13.834370309299377
305.88,2,4.165044993884997
305.88,0,-22.834814045650905
305.92,2,4.3250449938849975
305.92,1,21.32509856072466
305.92,0,-22.67481404565091
305.92,3,-13.67437030929938
305.94,2,4.405044993884998
305.94,1,21.405098560724657
305.94,0,-22.59481404565091
305.94,3,-13.594370309299382
305.98,2,4.565044993884998
305.98,1,21.565098560724653
305.98,0,-22.434814045650914
305.98,3,-13.434370309299386
306,0,-22.354814045650915
306,1,21.64509856072465
306,3,-13.354370309299387
306,2,4.645044993884998
306.04,2,4.805044993884998
306.04,1,21.805098560724648
306.04,3,-13.19437030929939
306.04,0,-22.19481404565092
306.06,3,-13.114370309299392
306.06,2,4.885044993884998
306.06,0,-22.11481404565092
306.06,1,21.885098560724646
306.1,3,-12.954370309299396
306.1,1,22.045098560724643
306.1,2,5.045044993884998
306.1,0,-21.954814045650924
306.12,3,-12.874370309299398
306.12,1,22.12509856072464
306.12,2,5.125044993884998
306.12,0,-21.874814045650925
306.16,0,-21.71481404565093
306.16,2,5.285044993884998
306.16,3,-12.714370309299401
306.16,1,22.285098560724638
306.18,3,-12.634370309299403
306.18,1,22.365098560724636
306.18,2,5.3650449938849984
306.18,0,-21.63481404565093
306.2,0,-21.554814045650932
306.2,3,-12.554370309299404
306.2,2,5.4450449938849985
306.2,1,22.445098560724634
306.22,1,22.525098560724633
306.22,3,-12.474370309299406
306.22,2,5.525044993884999
306.22,0,-21.474814045650934
306.24,0,-21.394814045650936
306.24,3,-12.394370309299408
306.24,1,22.60509856072463
306.24,2,5.605044993884999
306.26,3,-12.31437030929941
306.26,0,-21.314814045650937
306.26,2,5.685044993884999
306.26,1,22.68509856072463
306.3,2,5.845044993884999
306.3,0,-21.15481404565094
306.3,1,22.845098560724626
306.3,3,-12.154370309299413
306.32,1,22.925098560724624
306.32,3,-12.074370309299415
306.32,0,-21.074814045650943
306.32,2,5.925044993884999
306.36,0,-20.914814045650946
306.36,3,-11.914370309299418
306.36,2,6.085044993884999
306.36,1,23.08509856072462
306.38,3,-11.83437030929942
306.38,1,23.16509856072462
306.38,0,-20.834814045650948
306.38,2,6.165044993884999
306.42,2,6.325044993884999
306.42,3,-11.674370309299423
306.42,0,-20.67481404565095
306.42,1,23.325098560724616
306.44,2,6.405044993884999
306.44,0,-20.594814045650953
306.44,1,23.405098560724614
306.44,3,-11.594370309299425
306.48,0,-20.434814045650956
306.48,3,-11.434370309299428
306.48,1,23.56509856072461
306.48,2,6.5650449938849995
306.5,0,-20.354814045650958
306.5,3,-11.35437030929943
306.5,1,23.64509856072461
306.5,2,6.645044993885
306.54,3,-11.194370309299433
306.54,1,23.805098560724606
306.54,0,-20.19481404565096
306.54,2,6.805044993885
306.56,1,23.885098560724604
306.56,0,-20.114814045650963
306.56,3,-11.114370309299435
306.56,2,6.885044993885
306.6,2,7.045044993885
306.6,1,24.0450985607246
306.6,3,-10.954370309299438
306.6,0,-19.954814045650966
306.62,3,-10.87437030929944
306.62,0,-19.874814045650968
306.62,2,7.125044993885
306.62,1,24.1250985607246
306.66,3,-10.714370309299444
306.66,2,7.285044993885
306.66,0,-19.71481404565097
306.66,1,24.285098560724595
306.68,3,-10.634370309299445
306.68,2,7.365044993885
306.68,0,-19.634814045650973
306.68,1,24.365098560724594
306.7,1,24.445098560724592
306.7,3,-10.554370309299447
306.7,2,7.445044993885
306.7,0,-19.554814045650975
306.72,3,-10.474370309299449
306.72,0,-19.474814045650977
306.72,2,7.525044993885
306.72,1,24.52509856072459
