# time,id,x
300.04,0,23.805670939346182
300.04,1,4.804792903003371
300.06,1,4.884792903003371
300.06,0,23.88567093934618
300.1,0,24.045670939346177
300.1,1,5.044792903003371
300.12,1,5.124792903003371
300.12,0,24.125670939346175
300.16,1,5.284792903003371
300.16,0,24.285670939346172
300.18,1,5.364792903003371
300.18,0,24.36567093934617
300.2,0,24.44567093934617
300.2,1,5.444792903003371
300.22,0,24.525670939346167
300.22,1,5.524792903003371
300.24,0,24.605670939346165
300.24,1,5.604792903003371
300.26,0,24.685670939346164
300.26,1,5.6847929030033715
300.3,0,24.84567093934616
300.3,1,5.844792903003372
300.32,1,5.924792903003372
300.32,0,24.92567093934616
300.36,1,6.084792903003372
300.36,0,25.085670939346155
300.38,0,25.165670939346153
300.38,1,6.164792903003372
300.42,0,25.32567093934615
300.42,1,6.324792903003372
300.44,1,6.404792903003372
300.44,0,25.405670939346148
300.48,0,-25.434329060653855
300.48,1,6.564792903003372
300.5,0,-25.354329060653857
300.5,1,6.644792903003372
300.54,0,-25.19432906065386
300.54,1,6.8047929030033725
300.56,0,-25.114329060653862
300.56,1,6.8847929030033725
300.6,1,7.044792903003373
300.6,0,-24.954329060653865
300.62,0,-24.874329060653867
300.62,1,7.124792903003373
300.66,0,-24.71432906065387
300.66,1,7.284792903003373
300.68,0,-24.634329060653872
300.68,1,7.364792903003373
300.7,0,-24.554329060653874
300.7,1,7.444792903003373
300.72,1,7.524792903003373
300.72,0,-24.474329060653876
300.74,0,-24.394329060653877
300.74,1,7.604792903003373
300.76,0,-24.31432906065388
300.76,1,7.684792903003373
300.8,0,-24.154329060653883
300.8,1,7.844792903003373
300.82,0,-24.074329060653884
300.82,1,7.9247929030033735
300.86,0,-23.914329060653888
300.86,1,8.084792903003372
300.88,1,8.16479290300337
300.88,0,-23.83432906065389
300.92,0,-23.674329060653893
300.92,1,8.324792903003367
300.94,0,-23.594329060653894
300.94,1,8.404792903003365
300.98,1,8.564792903003362
300.98,0,-23.434329060653898
301,0,-23.3543290606539
301,1,8.64479290300336
301.04,1,8.804792903003356
301.04,0,-23.194329060653903
301.06,1,8.884792903003355
301.06,0,-23.114329060653905
301.1,1,9.044792903003351
301.1,0,-22.954329060653908
301.12,0,-22.87432906065391
301.12,1,9.12479290300335
301.16,0,-22.714329060653913
301.16,1,9.284792903003346
301.18,0,-22.634329060653915
301.18,1,9.364792903003345
301.2,1,9.444792903003343
301.2,0,-22.554329060653917
301.22,0,-22.47432906065392
301.22,1,9.524792903003341
